repeat_index,coefficient_case,family,contrast_target,contrast_observed,grad_logk_inf,total_variation_proxy,n,n_unknowns,method,tolerance,converged,iterations,setup_seconds,solve_seconds,total_seconds,residual_norm,memory_estimate_mb,best_method,is_best,speedup_vs_cg
1,checkerboard_c100,checkerboard,100.0,100.0,413.55607751284737,1396.9133858267717,128,15876,amg-pcg,1e-08,True,17,0.05313340004067868,0.04596689995378256,0.09910029999446124,2.2683928924853693e-09,1.3266029357910156,amg-pcg,True,6.5450710039978794
1,checkerboard_c100,checkerboard,100.0,100.0,830.368502092725,1391.4352941176471,256,64516,cg,1e-08,True,2268,2.00001522898674e-07,2.499873199965805,2.4998733999673277,9.554368262969479e-09,5.402774810791016,amg-pcg,False,1.0
1,checkerboard_c100,checkerboard,100.0,100.0,830.368502092725,1391.4352941176471,256,64516,jacobi-pcg,1e-08,True,718,0.0002986000617966056,0.9133274999912828,0.9136261000530794,9.718334064724532e-09,5.402774810791016,amg-pcg,False,2.7362105787280937
1,checkerboard_c100,checkerboard,100.0,100.0,830.368502092725,1391.4352941176471,256,64516,amg-pcg,1e-08,True,17,0.16598129994235933,0.12879640003666282,0.29477769997902215,3.67011246093181e-09,5.402774810791016,amg-pcg,True,8.480537707381634
2,constant,constant,1.0,1.0,0.0,0.0,64,3844,cg,1e-08,True,116,4.00003045797348e-07,0.006193300010636449,0.006193700013682246,7.1195348044133394e-09,0.3197669982910156,jacobi-pcg,False,1.0
2,constant,constant,1.0,1.0,0.0,0.0,64,3844,jacobi-pcg,1e-08,True,116,9.079999290406704e-05,0.005948400008492172,0.006039200001396239,7.1195407181813896e-09,0.3197669982910156,jacobi-pcg,True,1.0255828606852377
2,constant,constant,1.0,1.0,0.0,0.0,64,3844,amg-pcg,1e-08,True,8,0.008757099974900484,0.004254400031641126,0.01301150000654161,3.342317442121108e-09,0.3197669982910156,jacobi-pcg,False,0.47601737006250827
2,constant,constant,1.0,1.0,0.0,0.0,128,15876,cg,1e-08,True,235,4.00003045797348e-07,0.14474270003847778,0.14474310004152358,9.50404988287223e-09,1.3266029357910156,amg-pcg,False,1.0
2,constant,constant,1.0,1.0,0.0,0.0,128,15876,jacobi-pcg,1e-08,True,235,0.00012890005018562078,0.14530810003634542,0.14543700008653104,9.504086634597289e-09,1.3266029357910156,amg-pcg,False,0.9952288616748516
2,constant,constant,1.0,1.0,0.0,0.0,128,15876,amg-pcg,1e-08,True,10,0.05078169994521886,0.02422880008816719,0.07501050003338605,9.215073825975808e-10,1.3266029357910156,amg-pcg,True,1.929637850395619
2,constant,constant,1.0,1.0,0.0,0.0,256,64516,cg,1e-08,True,466,3.00002284348011e-07,0.5214184999931604,0.5214187999954447,9.709796185319237e-09,5.402774810791016,amg-pcg,False,1.0
2,constant,constant,1.0,1.0,0.0,0.0,256,64516,jacobi-pcg,1e-08,True,466,0.0003622999647632241,0.5512719999533147,0.5516342999180779,9.709851023876624e-09,5.402774810791016,amg-pcg,False,0.9452254873797361
2,constant,constant,1.0,1.0,0.0,0.0,256,64516,amg-pcg,1e-08,True,9,0.15994139993563294,0.06584599998313934,0.22578739991877228,4.770310151903915e-09,5.402774810791016,amg-pcg,True,2.309335242724026
2,smooth_c30,smooth,30.0,29.723113434605743,16.411269260375754,4.761912354840547,64,3844,cg,1e-08,True,242,5.00003807246685e-07,0.012133099953643978,0.012133599957451224,8.529053092533215e-09,0.3197669982910156,jacobi-pcg,False,1.0
2,smooth_c30,smooth,30.0,29.723113434605743,16.411269260375754,4.761912354840547,64,3844,jacobi-pcg,1e-08,True,147,8.290004916489124e-05,0.008005899959243834,0.008088800008408725,8.232383469084395e-09,0.3197669982910156,jacobi-pcg,True,1.5000494442732817
2,smooth_c30,smooth,30.0,29.723113434605743,16.411269260375754,4.761912354840547,64,3844,amg-pcg,1e-08,True,8,0.008811700041405857,0.00436319992877543,0.013174899970181286,5.217379307397312e-09,0.3197669982910156,jacobi-pcg,False,0.9209633458252561
2,smooth_c30,smooth,30.0,29.931391547005088,16.576202833556504,4.763772876868876,128,15876,cg,1e-08,True,511,4.00003045797348e-07,0.3216897000093013,0.3216901000123471,9.408092132259827e-09,1.3266029357910156,amg-pcg,False,1.0
